job_title_short;job_title;job_location;job_via;job_schedule_type;job_work_from_home;search_location;job_posted_date;job_no_degree_mention;job_health_insurance;job_country;salary_rate;salary_year_avg;salary_hour_avg;company_name;job_skills
Data Engineer;Data Engineer - Now Hiring;Deerfield, IL;via Snagajob;Full-time and Part-time;FALSE;Sudan;19/09/2023 18:16;FALSE;FALSE;Sudan;hour;0;5066999816894530;WALGREENS;['sql', 'python', 'scala', 'azure', 'databricks']
Data Analyst;Data Analyst;New York, NY;via LinkedIn;Full-time;FALSE;New York, United States;05/09/2023 21:00;TRUE;FALSE;United States;year;115000.0;0;TBG | The Bachrach Group;['excel']
Data Engineer;Sr. Data Engineer (Remote);Oak Brook, IL;via Snagajob;Full-time and Part-time;FALSE;Florida, United States;11/09/2023 18:09;FALSE;FALSE;United States;hour;0;5066999816894530;The Chamberlain Group;['nosql', 'databricks', 'azure', 'spark', 'kafka', 'qlik', 'power bi']
Data Analyst;Data Analyst;Madrid, Spain;via Crossover;Full-time and Contractor;FALSE;Spain;30/09/2023 23:52;TRUE;FALSE;Spain;hour;0;15.0;Crossover;['python', 'javascript']
Data Engineer;Data Engineering Manager, Data as a Service Center of Excellence...;Prior Lake, MN;via Snagajob;Full-time;FALSE;Georgia;30/09/2023 12:01;FALSE;TRUE;United States;hour;0;5096500015258780;Securian Financial Group;['aws']
Data Scientist;Clinical Research Data Scientist & Curator;Bethesda, MD;via Ladders;Full-time and Part-time;FALSE;Georgia;28/09/2023 09:16;FALSE;TRUE;United States;year;115000.0;0;Booz Allen Hamilton;['r', 'sas', 'sas', 'python', 'jupyter', 'excel', 'github']
Senior Data Engineer;Senior Data Engineer, IT Enterprise Data Solutions - Full-time ...;Seattle, WA;via Snagajob;Full-time and Part-time;FALSE;Illinois, United States;30/09/2023 06:08;FALSE;TRUE;United States;hour;0;6444000244140620;Bill and Melinda Gates Foundation;['python', 'sql', 'nosql', 'snowflake', 'azure', 'excel', 'power bi', 'flow', 'jira']
Senior Data Scientist;Sr Clinical Data Scientist;Wilmington, DE;via Snagajob;Full-time and Part-time;FALSE;New York, United States;24/09/2023 06:01;FALSE;FALSE;United States;hour;0;4150500106811520;Syneos Health/ inVentiv Health Commercial LLC;['python', 'r', 'sas', 'sas', 'windows', 'word', 'excel', 'powerpoint', 'flow']
Data Engineer;Summer Associate Internship (Baseline Analytics Data Engineer) ...;Pensacola, FL;via Snagajob;Full-time, Part-time, and Internship;FALSE;Sudan;11/09/2023 14:18;FALSE;FALSE;Sudan;hour;0;4961000061035150;Navy Federal Credit Union;['sql', 'python', 'databricks', 'azure', 'redshift', 'snowflake', 'spark', 'tableau', 'word']
Data Engineer;Data Engineer, Mid - Now Hiring;Bethesda, MD;via Snagajob;Full-time;FALSE;Florida, United States;03/09/2023 18:08;FALSE;TRUE;United States;hour;0;6115999603271480;Booz Allen Hamilton;['sql', 'nosql', 'elasticsearch', 'aws']
Data Engineer;Big Data Engineer;Plano, TX;via Dice;Contractor;FALSE;Illinois, United States;26/09/2023 14:09;FALSE;FALSE;United States;hour;0;50.0;HStechnologies LLC;['sql', 'dynamodb', 'elasticsearch', 'oracle', 'aws', 'spark', 'cognos', 'jenkins']
Data Scientist;Director of Customer Analytics-Hybrid in Office;Nashville, TN;via LinkedIn;Full-time;FALSE;Georgia;11/09/2023 19:45;TRUE;FALSE;United States;year;185000.0;0;Burtch Works;['sql', 'python', 'r']
Data Engineer;Data Engineer;New York, NY;via Ladders;Full-time;FALSE;Texas, United States;16/09/2023 11:05;FALSE;TRUE;United States;year;122500.0;0;ViacomCBS;['python', 'snowflake', 'redshift', 'bigquery', 'linux']
Senior Data Engineer;Senior Data Engineer - Now Hiring;New York, NY;via Snagajob;Full-time;FALSE;Georgia;02/09/2023 08:21;FALSE;TRUE;United States;hour;0;5442000198364250;Brains Workgroup, Inc.;['java', 'python', 'sql', 'databricks', 'snowflake', 'bigquery', 'azure', 'spark', 'spring', 'flask']
Data Engineer;Data Engineer - Contract to Hire;Anywhere;via Upwork;Contractor and Temp work;TRUE;Georgia;25/09/2023 01:26;TRUE;FALSE;United States;hour;0;32.5;Upwork;['postgresql', 'aws', 'airflow']
Senior Data Engineer;Senior Data Engineer;Anywhere;via LinkedIn;Full-time;TRUE;Sudan;22/09/2023 19:39;FALSE;FALSE;Sudan;year;145000.0;0;AE Business Solutions;['python', 'aws', 'snowflake', 'pyspark']
Data Scientist;Staff Data Scientist - Now Hiring;Anywhere;via Snagajob;Full-time and Part-time;TRUE;New York, United States;23/09/2023 06:22;FALSE;TRUE;United States;hour;0;4989500045776360;Spring Health;['python', 'spring', 'looker', 'flow']
Data Engineer;Data Engineer, Mid - Full-time / Part-time;Anywhere;via Snagajob;Full-time and Part-time;TRUE;Georgia;15/09/2023 08:56;FALSE;TRUE;United States;hour;0;6115999603271480;Booz Allen Hamilton;['sql', 'nosql', 'elasticsearch', 'aws']
Data Engineer;Data Engineer;Ashburn, VA;via LinkedIn;Contractor;FALSE;Illinois, United States;26/09/2023 20:09;FALSE;FALSE;United States;hour;0;45.0;Evolution Recruitment Solutions, USA;['python', 'sql', 'nosql', 'sql server', 'postgresql', 'mysql', 'git']
Data Engineer;Data Engineer;West Palm Beach, FL;via LinkedIn;Full-time;FALSE;Illinois, United States;15/09/2023 14:08;FALSE;FALSE;United States;hour;0;50.0;Insight Global;['python', 'sql', 'postgresql', 'mysql']
Data Analyst;Remote Data Analyst - Full-time / Part-time;New Haven, CT;via Snagajob;Full-time;FALSE;New York, United States;06/09/2023 03:00;TRUE;FALSE;United States;hour;0;2269499969482420;FlexJobs;
Data Engineer;Data Engineering Consultant (Hybrid) - Now Hiring;Cottage Grove, MN;via Snagajob;Full-time;FALSE;Sudan;19/09/2023 06:02;FALSE;TRUE;Sudan;hour;0;5096500015258780;Securian Financial Group;['sql', 'aws', 'flow']
Data Engineer;Staff Data Engineer;Tel Aviv-Yafo, Israel;via Ai-Jobs.net;Full-time;FALSE;Israel;01/09/2023 13:54;TRUE;FALSE;Israel;year;79200.0;0;DoubleVerify;['python', 'scala', 'sql', 'java', 'gcp', 'databricks', 'bigquery', 'spark', 'kafka', 'docker', 'kubernetes', 'gitlab']
Senior Data Engineer;Sr. Data Engineer, Predictive Metrics;Cambridge, MA;via Cambridge, MA - Geebo;Full-time;FALSE;Texas, United States;18/09/2023 23:51;TRUE;FALSE;United States;hour;0;24.0;Amazon.com Services LLC;['nosql', 'aws']
Data Engineer;Data Engineer - Now Hiring;Anywhere;via Snagajob;Full-time and Part-time;TRUE;Illinois, United States;25/09/2023 06:09;FALSE;FALSE;United States;hour;0;3821500015258780;University of Pittsburgh;
Data Engineer;AzureDataEngineer;Dallas, TX;via Dice.com;Contractor;FALSE;Sudan;12/09/2023 14:21;TRUE;FALSE;Sudan;hour;0;60.0;Carman Solutions Group;['sql', 'python', 'azure', 'databricks', 'flow']
Data Engineer;Remote Data Engineer;Anywhere;via LinkedIn;Full-time;TRUE;Illinois, United States;22/09/2023 14:09;TRUE;FALSE;United States;year;120000.0;0;Insight Global;['sql']
Data Engineer;Data Engineer;Ashland, KY;via LinkedIn;Full-time;FALSE;New York, United States;27/09/2023 19:05;FALSE;FALSE;United States;year;130000.0;0;Forsyth Barnes;['sql', 'powershell', 'python']
Data Analyst;Data Analyst;Anywhere;via Elite Job;Full-time and Part-time;TRUE;United Arab Emirates;15/09/2023 00:18;FALSE;FALSE;United Arab Emirates;hour;0;25.0;The Elite Job;['python', 'r', 'sql', 'excel', 'tableau', 'power bi']
Data Scientist;Data Scientist II (FA1) - Full-time / Part-time;Washington, DC;via Snagajob;Full-time and Part-time;FALSE;New York, United States;29/09/2023 19:03;FALSE;FALSE;United States;hour;0;4762000274658200;Olgoonik;['python', 'r', 'sql', 'word', 'excel', 'powerpoint', 'outlook']
Senior Data Engineer;Senior Data Engineer - Now Hiring;Beaverton, OR;via Snagajob;Full-time;FALSE;Illinois, United States;04/09/2023 06:06;FALSE;FALSE;United States;hour;0;5506500244140620;DAT;['c', 'mysql', 'aws', 'snowflake', 'oracle', 'airflow', 'kafka', 'tableau', 'terraform', 'docker', 'kubernetes']
Data Analyst;Data Analyst;Anywhere;via ZipRecruiter;Full-time;TRUE;Texas, United States;05/09/2023 17:01;FALSE;TRUE;United States;hour;0;30.5;A-Line Staffing Solutions;['sql', 'oracle', 'excel', 'tableau', 'jira']
Data Analyst;Salesforce CRM Administrator and Data Analyst;Chicago, IL;via Indeed;Full-time;FALSE;Illinois, United States;05/09/2023 17:01;FALSE;TRUE;United States;year;110000.0;0;The Partner Companies;['sql', 'excel']
Data Engineer;Big Data Engineer;Wilmington, DE;via ZipRecruiter;Contractor;FALSE;New York, United States;26/09/2023 20:06;TRUE;TRUE;United States;hour;0;60.0;BCForward;['java', 'sql', 'mongodb', 'mongodb', 'mysql', 'dynamodb', 'cassandra', 'aws', 'spark', 'kafka']
Data Scientist;Insight Analyst;İstanbul, Türkiye;via Ai-Jobs.net;Full-time;FALSE;Turkey;29/09/2023 10:31;FALSE;FALSE;Turkey;year;47370.0;0;NielsenIQ;
Data Engineer;Data Engineer;Mossville, IL;via LinkedIn;Full-time;FALSE;Sudan;20/09/2023 13:17;FALSE;FALSE;Sudan;year;82500.0;0;HCLTech;
Data Scientist;Health Scientist (Data Scientist);Atlanta, GA;via Indeed;Full-time;FALSE;Illinois, United States;07/09/2023 12:04;FALSE;FALSE;United States;year;141341.5;0;Centers for Disease Control and Prevention;['c', 'crystal', 'aurora', 'spring', 'cordova', 'phoenix']
Data Engineer;Data Engineer;United States;via LinkedIn;Full-time;FALSE;Sudan;17/09/2023 21:13;FALSE;TRUE;Sudan;year;125000.0;0;Lawrence Harvey;['sql', 'python', 'r', 'pytorch', 'tensorflow', 'keras']
Data Engineer;Data & Analytics Engineer, Business Intelligence;Irvine, CA;via LinkedIn;Full-time;FALSE;New York, United States;19/09/2023 17:50;FALSE;FALSE;United States;year;110000.0;0;BYLT Basics;['sql', 'tableau']
Data Analyst;Marketing Data Analytics Specialist;Fort Lauderdale, FL;via Indeed;Full-time;FALSE;Florida, United States;21/09/2023 14:01;FALSE;TRUE;United States;year;87000.0;0;ACA Group;['sql', 'python', 'r', 'sas', 'sas', 'matplotlib', 'seaborn', 'hadoop', 'spark', 'gdpr', 'tableau', 'power bi']
Senior Data Scientist;Senior Scientist: Data Analytics and Pharmacometric Modeling;South San Francisco, CA;via Indeed;Full-time;FALSE;California, United States;23/09/2023 03:02;FALSE;TRUE;United States;year;153920.5;0;Amgen;['python', 'matlab', 'r', 'sas', 'sas']
Data Scientist;Data Scientist;Cincinnati, OH;via LinkedIn;Full-time;FALSE;Georgia;27/09/2023 23:25;FALSE;FALSE;United States;year;137500.0;0;Acunor;['power bi']
Data Engineer;DATA ENGINEER I, Training and Certification Data Engineering Team;Seattle, WA;via Seattle, WA - Geebo;Full-time;FALSE;New York, United States;18/09/2023 23:50;TRUE;FALSE;United States;hour;0;24.0;Amazon Web Services, Inc.;['aws']
Data Engineer;Data Engineer;Anywhere;via Get.It;Full-time;TRUE;New York, United States;08/09/2023 10:25;FALSE;TRUE;United States;year;140000.0;0;Meo Staffing;['python', 'java', 'nosql', 'elasticsearch', 'aws', 'kafka', 'flow']
Data Analyst;Provider Data Management Analyst;Anywhere;via Get.It;Full-time;TRUE;New York, United States;05/09/2023 11:00;FALSE;TRUE;United States;hour;0;30.0;Get It Recruit - Information Technology;['sql', 'excel', 'word', 'outlook']
Senior Data Engineer;10+ Years Sr Data Engineer (Apache Flink/AWS/Big Data)-Jersey...;Union, NJ;via Indeed;Contractor;FALSE;Illinois, United States;13/09/2023 15:07;TRUE;FALSE;United States;hour;0;70.0;Lethya Group Inc;
Data Analyst;Data Analyst - REMOTE;Shrewsbury, MA;via Snagajob;Full-time;FALSE;New York, United States;02/09/2023 18:00;FALSE;FALSE;United States;hour;0;2729000091552730;UMass Med School;
Senior Data Engineer;Sr. Platform Data Engineer;Livermore, CA;via SaluteMyJob;Full-time;FALSE;Texas, United States;11/09/2023 11:07;FALSE;FALSE;United States;year;166000.0;0;Supernal;['sql', 'python', 'java', 'scala', 'snowflake', 'databricks', 'azure', 'docker']
Data Engineer;Distinguished Engineer - Data Architecture;South Bend, IN;via SaluteMyJob;Full-time and Part-time;FALSE;Georgia;11/09/2023 10:46;FALSE;TRUE;United States;year;288500.0;0;Capital One;['python', 'java', 'scala', 'aws', 'node']
Data Scientist;Staff Data Scientist - Now Hiring;Anywhere;via Snagajob;Full-time and Part-time;TRUE;New York, United States;12/09/2023 06:02;FALSE;TRUE;United States;hour;0;4989500045776360;Spring Health;['python', 'spring', 'looker', 'flow']
Data Analyst;Azure FinOps Data Analyst;Bloomington, IL;via Snagajob;Full-time;FALSE;Illinois, United States;04/09/2023 18:02;TRUE;FALSE;United States;hour;0;2376000022888180;State Farm;['azure', 'aws', 'react']
Data Engineer;Hybrid Data Engineer;Houston, TX;via LinkedIn;Contractor;FALSE;Sudan;06/09/2023 14:49;FALSE;TRUE;Sudan;year;157500.0;0;Insight Global;['sql', 'python', 'aws', 'snowflake', 'azure', 'kafka', 'terraform', 'flow']
Data Engineer;Senior Software Engineer - Data Engineering;Anywhere;via LinkedIn;Full-time;TRUE;Georgia;26/09/2023 19:40;FALSE;TRUE;United States;year;182500.0;0;Frame AI;['sql', 'python', 'aws', 'react', 'terminal']
Senior Data Engineer;Senior Data Engineer, Remote United States;Chicago, IL;via LinkedIn;Full-time;FALSE;Illinois, United States;21/09/2023 20:05;FALSE;FALSE;United States;year;140000.0;0;Luxoft;['python', 'java', 'r', 'sql', 'shell', 'oracle', 'azure', 'aws', 'kafka', 'spark', 'hadoop', 'spring', 'airflow']
Data Engineer;Data Engineer (Spark);Phoenix, AZ;via LinkedIn;Full-time;FALSE;Illinois, United States;26/09/2023 15:09;FALSE;FALSE;United States;year;120000.0;0;Burtch Works;['sql', 'python', 'azure', 'spark', 'power bi']
Senior Data Scientist;Senior Data Scientist Managing Consultant - Now Hiring;Chantilly, VA;via Snagajob;Full-time and Part-time;FALSE;New York, United States;15/09/2023 17:02;FALSE;TRUE;United States;hour;0;4762000274658200;Guidehouse;['python', 'sql', 'r', 'tableau']
Business Analyst;Operations Reporting Analyst;Lewisville, TX;via Indeed;Full-time;FALSE;Texas, United States;06/09/2023 22:00;FALSE;TRUE;United States;year;61000.0;0;Assurant;['sql', 'excel', 'tableau']
Senior Data Engineer;Senior Data Engineer;Anywhere;via LinkedIn;Contractor;TRUE;New York, United States;19/09/2023 14:04;TRUE;FALSE;United States;hour;0;75.0;Synergy Interactive;['sql', 'python', 'nosql', 'dynamodb', 'sql server', 'mysql', 'azure', 'redshift', 'oracle', 'spark']
Senior Data Engineer;Senior Data Engineer (Rust);New York, NY;via LinkedIn;Full-time;FALSE;Georgia;04/09/2023 14:37;TRUE;FALSE;United States;year;150000.0;0;Understanding Recruitment;['rust', 'mongodb', 'mongodb', 'sql', 'excel']
Data Engineer;Data Engineer;Bethesda, MD;via Dice;Full-time;FALSE;Sudan;29/09/2023 14:18;TRUE;FALSE;Sudan;year;150000.0;0;Marathon TS Inc;['html', 'css', 'php', 'asp.net']
Data Engineer;Data Engineer;Anywhere;via LinkedIn;Full-time;TRUE;Illinois, United States;29/09/2023 08:08;FALSE;TRUE;United States;year;140000.0;0;Storm3;['python', 'mysql', 'mariadb', 'databricks', 'aws', 'spark', 'airflow', 'graphql', 'git', 'github', 'docker', 'kubernetes']
Data Engineer;Data Engineer - Now Hiring;Shaw AFB, SC;via Snagajob;Full-time;FALSE;Illinois, United States;05/09/2023 06:08;FALSE;TRUE;United States;hour;0;4337000274658200;Booz Allen Hamilton;['python', 'sql', 'scala', 'java', 'shell', 'nosql', 'mongodb', 'mongodb', 'cassandra', 'mysql', 'aws', 'azure', 'databricks', 'redshift', 'snowflake', 'spark', 'hadoop', 'kafka', 'unix', 'linux', 'tableau']
Senior Data Engineer;Senior Engineer, Data Analytics (Fresh grad/Experienced);Malaysia;via Ai-Jobs.net;Full-time;FALSE;Malaysia;14/09/2023 14:24;FALSE;FALSE;Malaysia;year;50400.0;0;Western Digital;['python', 'sql']
Senior Data Engineer;Sr SQL Database Engineer with Data Warehouse / Data Modeling;;via LinkedIn;Contractor;FALSE;New York, United States;13/09/2023 13:04;TRUE;FALSE;United States;hour;0;97.5;Phaxis;['sql', 'sql server']
Senior Data Engineer;Senior Azure Data Engineer(Synapse/T-SQL/Azure/ETL);Anywhere;via LinkedIn;Contractor;TRUE;Texas, United States;20/09/2023 16:06;TRUE;FALSE;United States;hour;0;85.0;BayOne Solutions;['sql', 't-sql', 'nosql', 'python', 'azure', 'databricks']
Data Scientist;Data Scientist, Clinical Analytics - Now Hiring;Anywhere;via Snagajob;Full-time and Part-time;TRUE;New York, United States;11/09/2023 18:02;FALSE;TRUE;United States;hour;0;4989500045776360;Spring Health;['python', 'sql', 'redshift', 'snowflake', 'spring', 'looker', 'flow']
Data Analyst;Sales Data Analyst;Anywhere;via Snagajob;Full-time and Part-time;TRUE;Texas, United States;11/09/2023 18:01;FALSE;FALSE;United States;hour;0;1651000022888180;Pregis Corporation;['sql', 'python', 'r', 'tableau', 'outlook', 'excel', 'powerpoint', 'word']
Machine Learning Engineer;Senior Machine Learning Engineer;Oakland, CA;via ZipRecruiter;Full-time;FALSE;California, United States;06/09/2023 02:02;FALSE;FALSE;United States;year;220000.0;0;The Search Experience;['python', 'excel']
Data Scientist;Data scientist;Colorado Springs, CO;via Talent.com;Full-time;FALSE;Sudan;15/09/2023 23:37;FALSE;FALSE;Sudan;year;135000.0;0;Calhoun International;['r', 'python', 'sql']
Business Analyst;Sales Business Intelligence Analyst;Orlando, FL;via Snagajob;Full-time and Part-time;FALSE;Florida, United States;21/09/2023 06:01;FALSE;FALSE;United States;hour;0;3258499908447260;Paychex;['crystal', 'sharepoint', 'excel', 'ms access']
Data Engineer;Data Engineer (Kusto SQL);Bellevue, WA;via LinkedIn;Full-time;FALSE;Florida, United States;29/09/2023 19:10;FALSE;TRUE;United States;year;82500.0;0;LTIMindtree;['sql', 'sql server', 'azure']
Data Scientist;Product Manager, Data Science & AI Strategy;Austin, TX;via Indeed;Full-time and Part-time;FALSE;Texas, United States;09/09/2023 00:24;FALSE;TRUE;United States;year;99500.0;0;Macmillan Learning;
Business Analyst;2024 Spring - Business Intelligence Analyst;Ames, IA;via Snagajob;Full-time and Part-time;FALSE;Illinois, United States;22/09/2023 06:03;FALSE;FALSE;United States;hour;0;3167000007629390;Workiva, Inc.;['sql', 'r', 'python', 'aws', 'gcp', 'spring']
Data Engineer;Data Modeling Engineer;California City, CA;via SaluteMyJob;Full-time;FALSE;New York, United States;18/09/2023 02:04;FALSE;FALSE;United States;year;194000.0;0;Dropbox;['python', 'java', 'sql', 'no-sql', 'spark']
Data Scientist;Lead Data Scientists - Now Hiring;Effingham, IL;via Snagajob;Full-time and Part-time;FALSE;Illinois, United States;18/09/2023 02:03;FALSE;FALSE;United States;hour;0;4059000015258780;CCC Intelligent Solutions, Inc.;['python', 'keras', 'tensorflow', 'pytorch', 'pandas', 'numpy', 'scikit-learn', 'matplotlib', 'linux', 'git']
Data Analyst;Data Analyst;California;via LinkedIn;Contractor;FALSE;California, United States;29/09/2023 17:00;FALSE;TRUE;United States;hour;0;75.0;AltaSource Group;['sql', 'sql server', 'sap']
Senior Data Scientist;Senior Data Scientist (Austin, TX);Austin, TX;via Built In Austin;Full-time;FALSE;Texas, United States;05/09/2023 23:03;FALSE;TRUE;United States;year;183000.0;0;Google;['python', 'r', 'sql', 'express']
Data Scientist;Data Scientist;Anywhere;via LinkedIn;Contractor;TRUE;Sudan;26/09/2023 19:18;FALSE;FALSE;Sudan;hour;0;68.5;SSi People;
Data Engineer;Data Engineer;Latham, NY;via LinkedIn;Full-time;FALSE;Sudan;11/09/2023 20:18;FALSE;TRUE;Sudan;year;110000.0;0;Robert Half;['go', 'databricks', 'snowflake', 'power bi']
Data Analyst;(Global) Research Engineer· Lunit INSIGHT;;via Ai-Jobs.net;Full-time;FALSE;South Korea;19/09/2023 04:06;FALSE;FALSE;South Korea;year;177000.0;0;Lunit;['python', 'gcp', 'aws', 'azure', 'pytorch', 'tensorflow', 'git', 'docker', 'confluence', 'jira']
Data Scientist;Data Scientist - Engineering and Data Platforms (Remote);Atlanta, GA;via Atlanta, GA - Geebo;Full-time;FALSE;Florida, United States;18/09/2023 23:49;FALSE;FALSE;United States;hour;0;24.0;MGM Resorts International;
Data Engineer;Principal Data Engineer - Now Hiring;Johnston, RI;via Snagajob;Full-time and Part-time;FALSE;Sudan;13/09/2023 12:15;FALSE;TRUE;Sudan;hour;0;5291999816894530;Citizens;['java', 'javascript', 'ruby', 'ruby', 'golang', 'c', 'bash', 'c++', 'aws', 'linux', 'jenkins']
Senior Data Scientist;Senior Data Scientist;Anywhere;via LinkedIn;Full-time;TRUE;Texas, United States;27/09/2023 14:03;FALSE;TRUE;United States;year;162500.0;0;AirDNA;['python', 'sql', 'snowflake', 'pandas', 'scikit-learn', 'pytorch', 'tensorflow', 'pyspark']
Data Analyst;Data Analyst with WSO/ACBS;Dallas, TX;via Dice;Contractor and Temp work;FALSE;Texas, United States;28/09/2023 15:01;TRUE;FALSE;United States;hour;0;62.5;Srinav Inc.;['sql']
Data Analyst;Senior Legal Billing Data Analyst (3E Elite);New York, NY;via LinkedIn;Full-time;FALSE;New York, United States;29/09/2023 20:00;FALSE;FALSE;United States;year;145000.0;0;The Goodkind Group, LLC;['sql', 'power bi', 'excel']
Senior Data Scientist;Senior Data Scientist;Washington, DC;via Adzuna;Full-time;FALSE;Georgia;12/09/2023 21:05;FALSE;TRUE;United States;year;197500.0;0;DNSFilter;['python', 'aws', 'pytorch']
Machine Learning Engineer;Principal Engineer – Artificial Intelligence / Machine Learning;Noida, Uttar Pradesh, India;via Ai-Jobs.net;Full-time;FALSE;India;04/09/2023 19:08;FALSE;FALSE;India;year;79200.0;0;ION Group;['python', 'aws', 'azure', 'spark', 'scikit-learn', 'tensorflow', 'pytorch', 'keras', 'numpy', 'pandas']
Senior Data Engineer;Senior Data Engineer;Anywhere;via Indeed;Full-time;TRUE;Illinois, United States;06/09/2023 02:08;TRUE;TRUE;United States;year;145000.0;0;Ascendion;['go', 'python', 'nosql', 'sql', 'aws', 'databricks']
Data Engineer;Data Engineer;New York, NY;via LinkedIn;Full-time;FALSE;Sudan;29/09/2023 21:19;FALSE;FALSE;Sudan;year;225000.0;0;Northbound Executive Search;['python', 'java', 'c#', 'sql', 'nosql', 'aws', 'azure', 'gcp']
Data Engineer;Data Engineer;Philadelphia, PA;via LinkedIn;Contractor;FALSE;Texas, United States;26/09/2023 17:08;TRUE;TRUE;United States;hour;0;42.5;London Approach;['python', 'azure', 'databricks', 'sharepoint', 'outlook']
Data Scientist;Summer 2024 Data Science Intern - Remote;Nebraska;via ProActuary;Full-time and Internship;FALSE;Illinois, United States;07/09/2023 07:04;FALSE;FALSE;United States;hour;0;34.5;Mutual of Omaha;['sql', 'nosql', 'r', 'python', 'hadoop']
Data Scientist;Data Science Lead - Now Hiring;Bethesda, MD;via Snagajob;Full-time and Part-time;FALSE;New York, United States;10/09/2023 06:03;FALSE;TRUE;United States;hour;0;4762000274658200;Booz Allen Hamilton;['python', 'databricks', 'pytorch', 'mxnet', 'tensorflow', 'keras', 'pyspark']
Data Engineer;US E - Consulting - Cloud Data Engineer - Mgr.II- S&A - AI&DE - PDM;Atlanta, GA;via Ladders;Full-time;FALSE;Georgia;20/09/2023 09:52;FALSE;FALSE;United States;year;162623.5;0;Deloitte;['python', 'sql', 'redshift', 'aws', 'hadoop', 'pyspark', 'jenkins', 'git', 'terraform']
Data Analyst;Sales Data Analyst (CPG) - Miami, FL;Miami, FL;via Jobs;Full-time;FALSE;Florida, United States;03/09/2023 12:01;TRUE;FALSE;United States;year;85000.0;0;Ledgent Technology;['windows', 'excel', 'powerpoint', 'power bi']
Data Analyst;Business Data Analyst;Mexico City, CDMX, Mexico;via Wellfound;Full-time;FALSE;Mexico;12/09/2023 22:20;FALSE;FALSE;Mexico;year;48500.0;0;Scale AI;['sql', 'python', 'tableau']
Data Analyst;Data Analyst;Center Valley, PA;via Snagajob;Full-time;FALSE;New York, United States;04/09/2023 18:00;FALSE;FALSE;United States;hour;0;2401499938964840;Equiliem;['sql', 'python', 'r', 'power bi', 'tableau', 'excel', 'powerpoint']
Data Engineer;Data Engineer;;via LinkedIn;Full-time;FALSE;Texas, United States;19/09/2023 11:06;TRUE;FALSE;United States;year;117500.0;0;Parker B Associates;['sql', 'python', 'c#', 'azure', 'hadoop', 'cognos', 'power bi', 'tableau']
Data Engineer;Senior Associate Data Engineering - Now Hiring;Effingham, IL;via Snagajob;Full-time and Part-time;FALSE;Illinois, United States;23/09/2023 20:24;TRUE;FALSE;United States;hour;0;5148999786376950;Publicis Sapient;['nosql', 'sql', 'dynamodb', 'sql server', 'mysql', 'azure', 'redshift', 'oracle', 'aws', 'spark']
Data Engineer;AWS Data Architect;Anywhere;via LinkedIn;Contractor;TRUE;Florida, United States;14/09/2023 19:09;TRUE;TRUE;United States;hour;0;95.5;Eliassen Group;['python', 'java', 'sql', 'mongo', 'scala', 'dynamodb', 'aws', 'redshift', 'hadoop', 'spark', 'node', 'terraform', 'bitbucket']
Data Analyst;Operational and Clinical Data Analyst and Liaison;Towson, MD;via Snagajob;Full-time and Part-time;FALSE;New York, United States;13/09/2023 06:00;FALSE;FALSE;United States;hour;0;2369499969482420;Greater Baltimore Medical Center (GBMC);['sql', 'excel', 'sap', 'spreadsheet']
Data Analyst;Data Analyst;Beverly Hills, CA;via Indeed;Full-time;FALSE;California, United States;20/09/2023 15:00;FALSE;TRUE;United States;hour;0;46.0;O'GARA Beverly Hills;['sql', 'python', 'r', 'excel', 'tableau', 'power bi']
Senior Data Scientist;Senior Data Scientist - Language Modeling and AI - Now Hiring;Alma, MO;via Snagajob;Full-time and Part-time;FALSE;Texas, United States;27/09/2023 01:04;FALSE;TRUE;United States;hour;0;32.5;EDWARD JONES;['python', 'r', 'scala', 'tensorflow', 'pytorch']
Data Analyst;Data Analyst - Now Hiring;Anywhere;via Snagajob;Full-time and Part-time;TRUE;Georgia;21/09/2023 20:47;TRUE;FALSE;United States;hour;0;1957999992370600;FlexJobs;
Senior Data Engineer;Senior Data Engineer (Atlanta, GA);Atlanta, GA;via Built In;Full-time;FALSE;Texas, United States;16/09/2023 07:05;FALSE;TRUE;United States;year;117500.0;0;Danaher Corporation;['sql', 'sql server', 'azure', 'gdpr', 'ssis', 'power bi', 'dax', 'git']
Data Analyst;Data Analyst - Remote;Anywhere;via Jobgether;Full-time;TRUE;U.S. Virgin Islands;01/09/2023 16:41;FALSE;FALSE;U.S. Virgin Islands;year;155485.5;0;CaptivateIQ;['sql', 'python', 'r', 'datarobot', 'tableau', 'looker']
Data Engineer;Data Engineer - Contract to Hire;Anywhere;via Upwork;Contractor and Temp work;TRUE;Sudan;26/09/2023 08:18;FALSE;FALSE;Sudan;hour;0;12.5;Upwork;['sql', 'azure', 'flow']
Data Analyst;HxGN EAM Data Analyst;New York, NY;via LinkedIn;Contractor;FALSE;New York, United States;22/09/2023 12:59;FALSE;FALSE;United States;hour;0;64.0;Aegistech;['word', 'excel', 'visio', 'powerpoint']
Data Engineer;Data Engineer II;Omaha, NE;via Indeed;Full-time;FALSE;New York, United States;28/09/2023 10:05;TRUE;FALSE;United States;year;137000.0;0;gWorks;['sql', 't-sql', 'postgresql', 'sql server', 'aws', 'aurora', 'azure']
