job_title_short;job_title;job_location;job_via;job_schedule_type;job_work_from_home;search_location;job_posted_date;job_no_degree_mention;job_health_insurance;job_country;salary_rate;salary_year_avg;salary_hour_avg;company_name;job_skills
Senior Data Analyst;Senior Fraud Data Analyst (713410) // US or GC // Hybrid DC Metro...;Washington, DC;via LinkedIn;Full-time;FALSE;New York, United States;21/06/2023 18:00;FALSE;FALSE;United States;hour;0;960;Dantech Corporation Inc.;['sql', 'sas', 'sas', 'snowflake', 'excel', 'tableau', 'ssrs', 'looker']
Data Scientist;Data Scientist (FAA);Washington, DC;via LinkedIn;Full-time;FALSE;New York, United States;22/06/2023 20:03;FALSE;TRUE;United States;year;161500.0;0;Noblis;['r']
Senior Data Engineer;Senior Data Engineer (Remote);Anywhere;via Built In;Full-time;TRUE;Florida, United States;09/06/2023 08:08;FALSE;TRUE;United States;year;145000.0;0;JupiterOne;['sql', 'python', 'java', 'scala', 'typescript', 'css', 'html', 'javascript', 'dynamodb', 'redis', 'elasticsearch', 'databricks', 'aws', 'snowflake', 'spark', 'kafka', 'airflow', 'react', 'graphql', 'node.js', 'vue', 'angular', 'next.js', 'gatsby', 'splunk', 'terraform', 'docker']
Data Scientist;Solution Engineer/ Data Scientist;Springfield, VA;via Ladders;Full-time;FALSE;Georgia;26/06/2023 06:56;FALSE;FALSE;United States;year;90000.0;0;Prominent Edge;['python', 'r', 'java', 'spark', 'hadoop']
Data Analyst;Data Analyst;Indianapolis, IN;via Ladders;Full-time;FALSE;Illinois, United States;22/06/2023 08:02;FALSE;FALSE;United States;year;119328.5;0;Deloitte;['word', 'spreadsheet']
Data Scientist;Junior Data Scientist- US/Canada;San Francisco, CA;via Adzuna;Full-time;FALSE;California, United States;12/06/2023 15:02;FALSE;TRUE;United States;year;75000.0;0;Patterned Learning AI;['python', 'databricks', 'pandas', 'numpy', 'matplotlib', 'pyspark']
Data Analyst;Lead Health Data Analyst;Providence, RI;via FOX 5 San Diego Jobs;Full-time;FALSE;New York, United States;04/06/2023 07:00;FALSE;TRUE;United States;year;124050.0;0;Blue Cross & Blue Shield of Rhode Island;['sas', 'sas', 'windows', 'spreadsheet', 'terminal']
Data Analyst;Data Analyst III;Tampa, FL;via Ladders;Full-time;FALSE;Florida, United States;09/06/2023 08:02;FALSE;TRUE;United States;year;90000.0;0;Centene Corp;['sql', 'excel']
Data Analyst;Recruitment Data Analyst;Mumbai, Maharashtra, India;via Ai-Jobs.net;Full-time;FALSE;India;07/06/2023 06:10;FALSE;FALSE;India;year;111175.0;0;Framestore;['power bi', 'tableau']
Data Engineer;Sr. Data Engineer - Microelectronics;Irvine, CA;via LinkedIn;Full-time;FALSE;Georgia;07/06/2023 10:21;FALSE;TRUE;United States;year;140000.0;0;CyberCoders;['assembly', 'python', 'java', 'c#', 'c++', 'nosql', 'html', 'css', 'sql', 'mongodb', 'mongodb', 'bash', 'powershell', 'sql server', 'postgresql', 'dynamodb', 'aws', 'azure', 'keras', 'tensorflow', 'linux', 'tableau', 'ssis', 'word', 'git']
Data Analyst;Business Data Analyst;Jersey City, NJ;via Dice;Contractor;FALSE;New York, United States;29/06/2023 13:00;FALSE;FALSE;United States;hour;0;650;Mindlance;['swift', 'sql']
Data Scientist;Data Scientist;Huntsville, AL;via ZipRecruiter;Full-time;FALSE;Florida, United States;09/06/2023 22:04;FALSE;TRUE;United States;year;94500.0;0;Nou Systems Inc;['python', 'matlab', 'c++', 'c#', 'powerpoint']
Data Engineer;Data Engineer – Oracle;Jucu, Romania;via Ai-Jobs.net;Full-time;FALSE;Romania;20/06/2023 05:39;FALSE;FALSE;Romania;year;134241.0;0;Bosch Group;['sql', 'oracle', 'azure', 'hadoop', 'spark', 'airflow', 'gdpr', 'tableau', 'power bi', 'ssis', 'jira']
Data Engineer;Sr Data Engineer;Philadelphia, PA;via Dice;Contractor;FALSE;California, United States;27/06/2023 20:28;TRUE;FALSE;United States;hour;0;650;Synkriom;['snowflake', 'databricks', 'aws', 'kubernetes']
Data Analyst;Data Analyst;Plano, TX;via Ai-Jobs.net;Full-time;FALSE;Texas, United States;30/06/2023 12:06;FALSE;FALSE;United States;year;111175.0;0;Bosch Group;['sql', 'oracle', 'spark', 'excel', 'ms access']
Data Scientist;Junior Data Scientist, Penn Development Research Initiative (PDRI);Philadelphia, PA;via Indeed;Full-time;FALSE;New York, United States;22/06/2023 22:03;FALSE;TRUE;United States;year;63412.0;0;University of Pennsylvania;['c', 'r', 'python']
Data Scientist;LEAD DATA SCIENTIST;Anywhere;via Diversity Jobs;Full-time;TRUE;Illinois, United States;07/06/2023 12:24;FALSE;TRUE;United States;year;100000.0;0;Lumen Technologies;['r', 'python', 'lisp', 'clojure', 'scala', 'java', 'perl', 'c++', 'c', 'git', 'trello', 'jira']
Data Engineer;Data Engineer;Red Wing, MN;via LinkedIn;Full-time;FALSE;California, United States;05/06/2023 16:08;FALSE;TRUE;United States;year;90000.0;0;Dahl Consulting;['sql', 'python', 't-sql', 'azure', 'databricks', 'snowflake', 'ssis']
Data Scientist;Data Scientist - Fraud Risk;Guadalajara, Jalisco, Mexico;via Ai-Jobs.net;Full-time;FALSE;Mexico;02/06/2023 19:35;FALSE;FALSE;Mexico;year;157500.0;0;Block;['sql', 'python', 'go', 'flow']
Machine Learning Engineer;Staff Machine Learning Engineer;Anywhere;via EchoJobs;Full-time;TRUE;Canada;22/06/2023 18:12;FALSE;FALSE;Canada;year;193000.0;0;Affinity;['databricks', 'aws']
Data Analyst;Data Support Analyst;Pleasanton, CA;via ZipRecruiter;Full-time;FALSE;California, United States;03/06/2023 10:00;FALSE;FALSE;United States;hour;0;2413999938964840;Workday;
Data Engineer;Manager, Data Engineer - Remote;The Bahamas;via WSPA Jobs;Full-time;FALSE;Bahamas;19/06/2023 19:53;FALSE;FALSE;Bahamas;year;211000.0;0;Capital One;['scala', 'nosql', 'python', 'java', 'elasticsearch', 'cassandra', 'aws', 'azure', 'redshift', 'snowflake', 'hadoop', 'spark', 'airflow', 'kafka', 'angular']
Data Scientist;Data Scientist - Contractor;Anywhere;via Indeed;Full-time;TRUE;Sudan;14/06/2023 12:22;FALSE;FALSE;Sudan;hour;0;950;EY;['python', 'sql', 'bash', 'numpy']
Senior Data Analyst;(Senior) Data Analyst - Pricing;Warsaw, Poland;via Ai-Jobs.net;Full-time;FALSE;Poland;27/06/2023 21:47;FALSE;FALSE;Poland;year;111175.0;0;Allegro;['sql', 'bigquery', 'windows', 'excel', 'sheets', 'looker', 'tableau']
Senior Data Engineer;Sr. Cloud Data Engineer;Anywhere;via ZipRecruiter;Full-time;TRUE;Illinois, United States;06/06/2023 07:08;FALSE;TRUE;United States;year;95000.0;0;MaryRuth's;['python', 'sql', 'r', 'bash', 'java', 'aws', 'azure', 'gcp', 'spark', 'graphql', 'flow']
Data Engineer;Data Engineer;Greensboro, NC;via LinkedIn;Full-time;FALSE;Illinois, United States;29/06/2023 16:09;FALSE;FALSE;United States;year;90000.0;0;Fruition IT;['sql', 'sql server', 'azure', 'github']
Data Engineer;Data Engineer;New York, NY;via LinkedIn;Full-time;FALSE;Georgia;16/06/2023 16:04;FALSE;FALSE;United States;year;117500.0;0;hackajob;['shell', 'databricks', 'aws', 'azure', 'spark', 'pyspark', 'jupyter']
Data Scientist;Data Scientist - Remote Contract;Anywhere;via LinkedIn;Contractor;TRUE;Texas, United States;12/06/2023 18:03;FALSE;FALSE;United States;hour;0;660;PSI (Proteam Solutions);['r', 'python', 'sas', 'sas', 'matlab', 'sql', 'java', 'c++', 'sql server', 'oracle', 'hadoop', 'spss']
Data Scientist;Data Scientist, CG-1560-13/14;Chicago, IL;via ZipRecruiter;Full-time;FALSE;Illinois, United States;05/06/2023 07:02;FALSE;FALSE;United States;year;117414.0;0;Federal Deposit Insurance Corporation;['r', 'python', 'sas', 'sas']
Senior Data Engineer;Senior Data Engineer;Anywhere;via Indeed;Full-time;TRUE;Sudan;21/06/2023 17:01;FALSE;TRUE;Sudan;year;210500.0;0;GeneDx;['python', 'scala', 'sql', 'java', 'mongodb', 'mongodb', 'postgresql', 'mysql', 'cassandra', 'aws', 'gcp', 'azure', 'hadoop', 'spark', 'kafka', 'airflow']
Data Scientist;Strategic Workforce Planning Data Scientist;Atlanta, GA;via Ladders;Full-time;FALSE;Florida, United States;05/06/2023 06:06;FALSE;TRUE;United States;year;90000.0;0;Truist Financial;['python', 'sas', 'sas', 'r', 'sql', 'nosql', 'hadoop', 'spark', 'jquery']
Data Engineer;Data Engineer;Anywhere;via LinkedIn;Full-time;TRUE;California, United States;28/06/2023 14:07;FALSE;TRUE;United States;year;97500.0;0;Validate Health;['sql', 'python', 'r', 'sas', 'sas', 'shell', 'go', 'postgresql', 'databricks', 'aws', 'redshift', 'spark', 'airflow', 'linux', 'ssis', 'git', 'github', 'docker']
Data Engineer;Data Engineer;Anywhere;via LinkedIn;Contractor;TRUE;Texas, United States;15/06/2023 18:24;FALSE;FALSE;United States;hour;0;700;Harnham;['sql', 'sql server', 'azure', 'databricks', 'kafka', 'cognos', 'tableau']
Data Engineer;Lead Data Engineer;Horsham, PA;via Indeed;Full-time;FALSE;Illinois, United States;02/06/2023 19:29;TRUE;FALSE;United States;year;115000.0;0;Suprha Svc LLC;['python', 'sql', 'java', 'scala', 'assembly', 'azure', 'databricks', 'snowflake', 'spark', 'pyspark', 'kafka', 'hadoop']
Data Scientist;Principal Technical Data Scientist (Peninsula, CA or Remote);Anywhere;via Built In San Francisco;Full-time;TRUE;California, United States;29/06/2023 00:04;FALSE;TRUE;United States;year;219500.0;0;Atlassian;['sql', 'python', 'c', 'aws', 'tableau', 'microstrategy', 'atlassian', 'jira']
Data Analyst;Data Analyst I;Horsham, PA;via Indeed;Contractor;FALSE;New York, United States;05/06/2023 10:00;FALSE;FALSE;United States;hour;0;240;Select Source International;
Data Scientist;Principal Data Scientist;Boston, MA;via Ladders;Full-time;FALSE;New York, United States;02/06/2023 08:02;FALSE;FALSE;United States;year;125000.0;0;Alumni Ventures Group;['python', 'sql', 'tensorflow', 'pytorch', 'keras', 'github', 'bitbucket', 'git']
Senior Data Engineer;Sr. Backend Engineer, Analytics;Vancouver, BC, Canada;via Ladders;Full-time;FALSE;Canada;05/06/2023 10:15;FALSE;FALSE;Canada;year;90000.0;0;Highspot;['ruby', 'ruby', 'clojure', 'mongodb', 'mongodb', 'aws', 'spark', 'chef']
Data Scientist;Data Scientist (Entry Level)-US/Canada;Miami, FL;via Adzuna;Full-time;FALSE;Florida, United States;20/06/2023 15:04;FALSE;TRUE;United States;year;65000.0;0;Patterned Learning AI;['python', 'databricks', 'pandas', 'numpy', 'matplotlib', 'pyspark']
Data Engineer;Senior Staff Data Engineer;Redwood City, CA;via Ladders;Full-time;FALSE;New York, United States;05/06/2023 08:06;FALSE;FALSE;United States;year;200000.0;0;Karius;['nosql', 'python', 'mysql', 'postgresql', 'neo4j', 'aws', 'redshift', 'databricks', 'spark', 'kafka', 'pyspark', 'linux', 'unix', 'tableau', 'looker']
Data Analyst;Data Analyst;New York, NY;via Indeed;Full-time;FALSE;New York, United States;16/06/2023 05:59;FALSE;TRUE;United States;year;71750.0;0;NYU Langone;['go', 'r', 'sql']
Data Analyst;Junior Data and Insight Analyst;Wellington, New Zealand;via Ai-Jobs.net;Full-time;FALSE;New Zealand;10/06/2023 03:23;TRUE;FALSE;New Zealand;year;50400.0;0;Contact Energy;['r', 'python', 'sql', 'jupyter', 'dplyr', 'power bi']
Data Scientist;Data Scientist;Petah Tikva, Israel;via Ai-Jobs.net;Full-time;FALSE;Israel;27/06/2023 14:52;FALSE;FALSE;Israel;year;157500.0;0;Digital Turbine;['python', 'sql', 'databricks', 'pytorch', 'spark']
Data Analyst;Mid-Level Data Analyst;Miami, FL;via Adzuna;Full-time;FALSE;Florida, United States;04/06/2023 15:03;FALSE;TRUE;United States;year;150000.0;0;Patterned Learning AI;['sql', 'tableau', 'excel', 'sheets']
Data Engineer;Data engineer with Python, SQL - Contract to Hire;Anywhere;via Upwork;Contractor;TRUE;Georgia;21/06/2023 12:53;TRUE;FALSE;United States;hour;0;150;Upwork;['python', 'sql', 'nosql']
Data Engineer;Data Engineer Data Quality;Holmdel, NJ;via LinkedIn;Contractor;FALSE;Sudan;16/06/2023 15:33;FALSE;FALSE;Sudan;hour;0;750;PRI Technology;['python', 'sql', 'bash', 'databricks', 'redshift', 'snowflake', 'aws', 'pyspark', 'airflow', 'splunk', 'jenkins', 'terraform', 'zoom']
Data Scientist;Data Scientist / ML-инженер;Russia;via GeekLink.io;Full-time;FALSE;Russia;27/06/2023 11:45;FALSE;FALSE;Russia;year;250000.0;0;DevHunt;['python', 'sql', 'postgresql', 'oracle', 'pandas', 'numpy', 'scikit-learn', 'git']
Data Scientist;Statistician (Data Scientist);Alexandria, VA;via LinkedIn;Full-time;FALSE;Georgia;16/06/2023 17:03;FALSE;FALSE;United States;year;146383.0;0;NCUA;['sql', 'sas', 'sas', 'python', 'r']
Data Engineer;Sr. Data Engineer;Anywhere;via LinkedIn;Full-time;TRUE;Sudan;29/06/2023 10:37;FALSE;TRUE;Sudan;year;150000.0;0;CyberCoders;['sql', 'python', 'aws', 'redshift', 'airflow', 'linux', 'word', 'git', 'terraform']
Data Engineer;Quality Assurance Engineer, Data Center Engineering;Herndon, VA;via Ai-Jobs.net;Full-time;FALSE;Illinois, United States;02/06/2023 06:34;FALSE;FALSE;United States;year;90000.0;0;Amazon.com;['sharepoint']
Data Engineer;Associate Data Engineer | Velotio Technologies;Pune, Maharashtra, India;via Ai-Jobs.net;Full-time;FALSE;India;27/06/2023 12:34;FALSE;FALSE;India;year;97444.0;0;Velotio;['golang', 'elixir', 'python', 'sql', 'react', 'flutter', 'spark', 'phoenix', 'kubernetes']
Data Engineer;Data Engineer;Tampa, FL;via Dice;Full-time;FALSE;Illinois, United States;15/06/2023 12:25;FALSE;TRUE;United States;year;105000.0;0;Jobot;['sql', 'sql server', 'azure', 'oracle']
Data Analyst;Data Reporting Analyst;;via LinkedIn;Contractor;FALSE;Illinois, United States;28/06/2023 19:02;TRUE;FALSE;United States;hour;0;340;neteffects;['sql', 'python', 'word', 'excel']
Senior Data Scientist;Senior Data Scientist;Bengaluru, Karnataka, India;via Ai-Jobs.net;Full-time;FALSE;India;05/06/2023 21:13;FALSE;FALSE;India;year;157500.0;0;Visa;['python', 'r', 'sql', 'sas', 'sas', 'spark', 'jupyter', 'tableau', 'word', 'excel', 'powerpoint']
Data Analyst;Help Desk (Data Analyst);Washington, DC;via Indeed;Full-time;FALSE;New York, United States;07/06/2023 15:00;FALSE;TRUE;United States;hour;0;335;Seneca Resources;['sql', 'sql server']
Machine Learning Engineer;AML Operations Specialist;Amsterdam, Netherlands;via Ai-Jobs.net;Full-time;FALSE;Netherlands;26/06/2023 16:19;FALSE;FALSE;Netherlands;year;80850.0;0;Bitpanda;
Senior Data Engineer;Senior Data Engineer;Atlanta, GA;via LinkedIn;Full-time;FALSE;Georgia;13/06/2023 12:25;TRUE;FALSE;United States;year;165000.0;0;Hill Search;['python', 'sql', 'snowflake', 'azure', 'docker', 'terraform']
Data Scientist;BigData Engineer;Kraków, Poland;via Ai-Jobs.net;Full-time;FALSE;Poland;27/06/2023 23:47;TRUE;FALSE;Poland;year;97444.0;0;Yggdrasil;['scala', 'java', 'sql', 'gcp', 'bigquery']
Data Engineer;Lead Data Engineer (Remote-Azure);Anywhere;via Indeed;Full-time;TRUE;Florida, United States;06/06/2023 19:09;FALSE;TRUE;United States;year;140000.0;0;CyberCoders;['sql', 'python', 'scala', 'databricks', 'azure', 'snowflake', 'airflow']
Senior Data Scientist;Senior Data Scientist;Anywhere;via Indeed;Full-time;TRUE;Texas, United States;05/06/2023 19:04;FALSE;TRUE;United States;year;114000.0;0;Mission Loans LLC;['python', 'sql', 'azure', 'snowflake', 'flow']
Data Analyst;Data Analyst (JO-06);Roseville, CA;via Star Job Search;Full-time;FALSE;California, United States;14/06/2023 07:01;FALSE;FALSE;United States;year;87500.0;0;Ledgent Technology;['sql', 'excel', 'power bi']
Senior Data Engineer;Senior Data Engineer;Mountain View, CA;via Ladders;Full-time;FALSE;Texas, United States;26/06/2023 11:07;FALSE;FALSE;United States;year;150000.0;0;Coupang;['python', 'spark', 'airflow']
Data Engineer;Data Engineer;Athens, Greece;via Ai-Jobs.net;Full-time;FALSE;Greece;03/06/2023 15:26;FALSE;FALSE;Greece;year;147500.0;0;Netcompany-Intrasoft;['sql', 'nosql', 'mongodb', 'mongodb', 'python', 'java', 'c++', 'scala', 'elasticsearch', 'hadoop', 'spark', 'kafka']
Data Engineer;Data Integration Engineer;Athens, Greece;via Ai-Jobs.net;Full-time;FALSE;Greece;19/06/2023 10:50;FALSE;FALSE;Greece;year;72900.0;0;iTechScope;['python', 'sql', 'sql server', 'azure', 'power bi', 'qlik', 'tableau', 'sap', 'ssis']
Data Engineer;Data Engineer - Fully remote & Permanent;Anywhere;via Indeed;Full-time;TRUE;Texas, United States;06/06/2023 12:07;TRUE;TRUE;United States;year;135000.0;0;Insight Global;['sql', 'azure', 'snowflake', 'pyspark']
Data Engineer;Data Engineer, Specialist;Charlotte, NC;via Ladders;Full-time;FALSE;Illinois, United States;22/06/2023 03:09;FALSE;FALSE;United States;year;125000.0;0;Vanguard;['python', 'dynamodb', 'aws', 'pyspark', 'spark', 'bitbucket']
Data Engineer;Lead Data Engineer;Anywhere;via Indeed;Contractor;TRUE;New York, United States;08/06/2023 14:25;TRUE;FALSE;United States;hour;0;725;Techila Solutions Pvt. Ltd;['sql', 'python', 'mongodb', 'mongodb', 'mysql', 'postgresql', 'aws', 'redshift', 'airflow', 'terraform', 'docker', 'kubernetes']
Senior Data Scientist;Senior Data Scientist;Agoura Hills, CA;via LinkedIn;Full-time;FALSE;California, United States;21/06/2023 18:03;FALSE;FALSE;United States;year;152500.0;0;Cydcor;['python', 'r', 'sql', 'tableau', 'power bi']
Data Analyst;Data Operation Analyst;Germany;via Federal Government Jobs;Full-time;FALSE;Germany;07/06/2023 00:19;FALSE;FALSE;Germany;year;56381.0;0;U.S. Army Medical Command;
Data Analyst;Data Analyst;Rahway, NJ;via Indeed;;FALSE;New York, United States;12/06/2023 17:00;FALSE;TRUE;United States;hour;0;600;Spectraforce Technologies Inc;['r', 'python', 'sql', 'neo4j', 'aws', 'redshift', 'databricks', 'tableau', 'git', 'github']
Data Scientist;Data Science Intern;Atlanta, GA;via Indeed;Full-time;FALSE;Florida, United States;21/06/2023 00:04;FALSE;FALSE;United States;hour;0;275;Novelis Corporate HQ;['python', 'scikit-learn', 'flask', 'git']
Data Engineer;Data Engineer;Anywhere;via Indeed;Full-time;TRUE;California, United States;02/06/2023 19:00;FALSE;TRUE;United States;year;75000.0;0;CyberCoders;['sql', 'python', 'snowflake', 'oracle', 'power bi', 'tableau', 'sap']
Data Scientist;Data Scientist;Anywhere;via Indeed;Full-time;TRUE;California, United States;15/06/2023 16:19;FALSE;FALSE;United States;hour;0;825;Braintrust;['python', 'jupyter', 'numpy', 'pandas', 'docker', 'git']
Data Analyst;Senior Product Manager - Metrics (Chennai);Chennai, Tamil Nadu, India;via Ai-Jobs.net;Full-time;FALSE;India;19/06/2023 06:28;FALSE;FALSE;India;year;79200.0;0;Appian;['excel', 'kubernetes']
Data Analyst;Data Analyst;Chino, CA;via Snagajob;Full-time;FALSE;California, United States;02/06/2023 23:00;TRUE;FALSE;United States;hour;0;205;Aston Carter;['excel', 'powerpoint', 'word']
Data Engineer;AWS Data Engineer;Charlotte, NC;via Indeed;Contractor;FALSE;Sudan;07/06/2023 19:55;TRUE;FALSE;Sudan;hour;0;450;Intone Networks;['python', 'java', 'scala', 'bash', 'sql', 'aws', 'spark', 'pyspark', 'linux', 'tableau']
Senior Data Analyst;Senior Data Analyst;Sweetwater, TX;via Indeed;Full-time;FALSE;Sudan;27/06/2023 19:46;FALSE;TRUE;Sudan;year;88900.0;0;Ludlum Measurement Inc;['sql', 'javascript', 'sas', 'sas', 'excel', 'spss']
Data Engineer;Data Transmissions Engineer;Warren, NJ;via Ladders;Full-time;FALSE;Texas, United States;13/06/2023 10:05;FALSE;FALSE;United States;year;115000.0;0;InvestCloud, Inc.;['shell', 'linux', 'windows']
Senior Data Engineer;Sr. Data Engineer (913);Irvine, CA;via Indeed;Full-time;FALSE;Florida, United States;07/06/2023 23:30;FALSE;TRUE;United States;year;115735.0;0;Yum! Brands;['sql', 'dynamodb', 'aws', 'redshift', 'airflow', 'kafka']
Data Scientist;Data Scientist;Anywhere;via Indeed;Full-time;TRUE;California, United States;04/06/2023 21:25;FALSE;FALSE;United States;year;140000.0;0;Redko;['python', 'r', 'sql', 'aws', 'gcp', 'pandas', 'numpy', 'scikit-learn', 'spark', 'hadoop', 'tableau', 'power bi']
Data Analyst;Data Analyst;New York, NY;via Ladders;Full-time;FALSE;New York, United States;08/06/2023 07:59;FALSE;FALSE;United States;year;90000.0;0;Madison Square Garden Network;['sql', 'python', 'go', 'tableau']
Senior Data Engineer;Senior Data Engineer (Milwaukee, WI);Milwaukee, WI;via Built In;Full-time;FALSE;California, United States;02/06/2023 07:27;FALSE;FALSE;United States;year;118915.0;0;Northwestern Mutual;['python', 'sql', 'databricks', 'spark']
Data Engineer;Data Engineer;Bradenton, FL;via Dice;Full-time;FALSE;California, United States;21/06/2023 00:05;FALSE;TRUE;United States;year;115000.0;0;Jobot;['sql', 'azure', 'power bi']
Data Analyst;Power Platform Data Analyst;New Jersey;via ZipRecruiter;Full-time;FALSE;New York, United States;08/06/2023 18:00;FALSE;FALSE;United States;hour;0;6851499938964840;TIAA;
Data Engineer;Data Engineer;Jacksonville, FL;via Dice;Full-time;FALSE;Sudan;24/06/2023 12:39;FALSE;TRUE;Sudan;year;115000.0;0;Jobot;['sql', 'python', 'c#', 'jenkins', 'git', 'jira']
Business Analyst;Business Support Analyst (C);Sacramento, CA;via ZipRecruiter;Contractor;FALSE;California, United States;02/06/2023 15:00;FALSE;FALSE;United States;hour;0;700;ECI - Sacramento;
Business Analyst;Senior Economy Designer;Anywhere;via LinkedIn;Full-time;TRUE;Canada;21/06/2023 18:11;FALSE;FALSE;Canada;year;190000.0;0;Harnham;['sql', 'python', 'r']
Data Engineer;Azure Data Engineer;Georgia;via LinkedIn;Full-time;FALSE;Georgia;28/06/2023 15:19;FALSE;FALSE;United States;year;70000.0;0;STONE Resource Group;['sql', 't-sql', 'azure', 'databricks', 'spark']
Senior Data Analyst;Data Quality Senior Analyst (Hybrid);Jacksonville, FL;via Central Illinois Proud Jobs;Full-time;FALSE;Georgia;19/06/2023 17:43;FALSE;FALSE;United States;year;105515.0;0;Citi;
Senior Data Engineer;Senior AWS Data Engineer (662335-02) // US or GC // Hybrid...;Bethesda, MD;via LinkedIn;Full-time;FALSE;Texas, United States;15/06/2023 21:24;FALSE;FALSE;United States;hour;0;870;Dantech Corporation Inc.;['sql', 'nosql', 'mysql', 'aws', 'redshift', 'ssis', 'cognos', 'tableau']
Data Engineer;INFRASTRUCTURE DATA ENGINEER (AWS) (Fulltime, W2 & Onsite);San Jose, CA;via LinkedIn;Full-time;FALSE;Texas, United States;22/06/2023 16:08;TRUE;FALSE;United States;year;124500.0;0;ACL Digital;['aws']
Senior Data Scientist;Senior Machine Learning (Data...;Irving, TX;via Indeed;Contractor;FALSE;Sudan;22/06/2023 21:58;FALSE;TRUE;Sudan;hour;0;675;Mastech Digital;['python', 'c++', 'java', 'pytorch', 'pandas', 'matplotlib', 'opencv']
Senior Data Analyst;Senior Data Analyst;Bannockburn, IL;via Indeed;Contractor;FALSE;Illinois, United States;14/06/2023 20:02;FALSE;FALSE;United States;hour;0;255;TekStem Group;['sql', 'sap', 'cognos', 'alteryx', 'ssis', 'excel']
Data Engineer;Data Engineer;East Pittsburgh, PA;via Indeed;Full-time;FALSE;Florida, United States;15/06/2023 14:26;TRUE;FALSE;United States;year;105000625;0;ZENOTIS TECHNOLOGY PVT LTD;['python', 'sql', 'oracle', 'pandas', 'numpy', 'airflow', 'jupyter']
Data Engineer;Principal Data Engineer, Tech Lead;San Bruno, CA;via Ladders;Full-time;FALSE;California, United States;23/06/2023 13:24;FALSE;TRUE;United States;year;200000.0;0;Walmart;['python', 'sql', 'bigquery', 'airflow']
Senior Data Engineer;Senior Data Engineer;Charlotte, NC;via Ladders;Full-time;FALSE;New York, United States;28/06/2023 08:06;FALSE;FALSE;United States;year;125000.0;0;Vanguard Group;['python', 'sql', 'bash', 'shell', 'spark']
Senior Data Engineer;Senior Data Engineer;Anywhere;via LinkedIn;Contractor;TRUE;Georgia;21/06/2023 12:54;FALSE;FALSE;United States;hour;0;725;Aditi Consulting;['python', 'java', 'aws', 'databricks', 'spark']
Data Scientist;Data Scientist;Egypt;via Ai-Jobs.net;Full-time;FALSE;Egypt;15/06/2023 13:43;FALSE;FALSE;Egypt;year;70000.0;0;Nawy Real Estate;['python', 'r', 'sql', 'tensorflow', 'scikit-learn', 'tableau', 'power bi']
Data Engineer;Senior/Staff Data Engineer;Athens, Greece;via Ai-Jobs.net;Full-time;FALSE;Greece;08/06/2023 23:52;FALSE;FALSE;Greece;year;147500.0;0;Kpler;['python', 'java', 'scala', 'sql', 'nosql', 'postgresql', 'elasticsearch', 'snowflake', 'aws', 'gcp', 'kafka', 'spark', 'windows', 'terraform', 'ansible']
Data Scientist;Data Scientist - Remote;San Antonio, TX;via San Antonio, TX - Geebo;Full-time;FALSE;Texas, United States;24/06/2023 00:21;FALSE;TRUE;United States;hour;0;240;UnitedHealth Group;['sql', 'sas', 'sas', 'r', 'python', 'databricks', 'snowflake', 'spark', 'hadoop', 'tableau', 'power bi']
Data Engineer;Sr. Data Engineer;Vancouver, WA;via Ladders;Full-time;FALSE;California, United States;22/06/2023 12:07;FALSE;TRUE;United States;year;125000.0;0;Banfield Pet Hospital;['sql', 'python', 'sql server', 'azure', 'databricks', 'oracle', 'power bi', 'sap', 'ssis']
Senior Data Engineer;Senior Data Engineer;New York, NY;via LinkedIn;Full-time;FALSE;Sudan;14/06/2023 22:24;FALSE;TRUE;Sudan;year;155000.0;0;Jobot;['python', 'mysql', 'aws', 'spark', 'jupyter']
Data Analyst;Data Analyst;New York, NY;via LinkedIn;Contractor;FALSE;New York, United States;06/06/2023 21:59;FALSE;FALSE;United States;hour;0;525;Russell Tobin;['python', 'sql']
Data Analyst;Data Management Analyst - W2;Tampa, FL;via LinkedIn;Contractor;FALSE;Florida, United States;01/06/2023 16:23;FALSE;FALSE;United States;hour;0;750;MATRIX Resources;
Data Scientist;Master Data Specialist for Material & Product (M/F);Aveiro, Portugal;via Ai-Jobs.net;Full-time;FALSE;Portugal;20/06/2023 13:56;FALSE;FALSE;Portugal;year;109500.0;0;Bosch Group;['spark', 'sap']
Data Scientist;Lead Data Scientist;Anywhere;via LinkedIn;Contractor;TRUE;Illinois, United States;12/06/2023 13:03;FALSE;FALSE;United States;hour;0;700;Data Affect;
Data Analyst;Field Data Analyst;East Hartford, CT;via LinkedIn;Full-time;FALSE;New York, United States;16/06/2023 15:00;FALSE;FALSE;United States;year;65000.0;0;Cyient;['excel']
Data Scientist;Big data Engineer;Anywhere;via LinkedIn;Contractor;TRUE;Illinois, United States;08/06/2023 15:28;FALSE;FALSE;United States;hour;0;640;Aditi Consulting;['sql', 'python', 'redis', 'hadoop', 'spark', 'airflow', 'kafka', 'kubernetes', 'docker', 'gitlab']
Data Analyst;Data Analyst Intern;Paw Paw, MI;via Indeed;Internship;FALSE;Illinois, United States;08/06/2023 19:01;FALSE;FALSE;United States;hour;0;145;Wine Chips;['sql', 'c', 'visual basic', 'perl', 'hadoop', 'unix', 'tableau']
